,_step,env_step,episode,episode_reward,time,env,seed,agent
3,69,76000.0,75,1.3923721197163075,511.3671386241913,humanoid-walk,8794,TD3
4,95,101000.0,100,1.2763187897126405,679.8975324630737,humanoid-walk,8794,TD3
5,121,126000.0,125,1.0997442782570794,855.5274620056152,humanoid-walk,8794,TD3
6,147,151000.0,150,1.4258927440839075,1018.6700141429901,humanoid-walk,8794,TD3
7,173,176000.0,175,1.966146884561518,1202.6727404594421,humanoid-walk,8794,TD3
8,199,201000.0,200,1.101723834729406,1404.1253690719604,humanoid-walk,8794,TD3
9,225,226000.0,225,2.145308285891735,1618.8998811244965,humanoid-walk,8794,TD3
10,251,251000.0,250,2.0390450278177252,1803.4058904647827,humanoid-walk,8794,TD3
11,277,276000.0,275,1.6251547722353634,1990.7400438785553,humanoid-walk,8794,TD3
12,303,301000.0,300,1.7082288518957376,2189.2190086841583,humanoid-walk,8794,TD3
13,329,326000.0,325,1.5161310182030439,2381.738297700882,humanoid-walk,8794,TD3
14,355,351000.0,350,1.3553494015957517,2573.9654619693756,humanoid-walk,8794,TD3
15,381,376000.0,375,1.7909363921014272,2766.197851419449,humanoid-walk,8794,TD3
16,407,401000.0,400,1.78417092560298,2970.1529426574707,humanoid-walk,8794,TD3
17,433,426000.0,425,1.5231153677524985,3167.464415073395,humanoid-walk,8794,TD3
18,459,451000.0,450,2.4026526856085897,3373.4822442531586,humanoid-walk,8794,TD3
19,485,476000.0,475,1.4310793200825014,3580.921003341675,humanoid-walk,8794,TD3
20,511,501000.0,500,2.1338635199004514,3792.6275696754456,humanoid-walk,8794,TD3
21,537,526000.0,525,2.0571409686773405,3987.994443178177,humanoid-walk,8794,TD3
22,563,551000.0,550,2.2045956113612486,4162.9184217453,humanoid-walk,8794,TD3
23,589,576000.0,575,1.586714852952256,4328.5558433532715,humanoid-walk,8794,TD3
24,615,601000.0,600,1.644873620839233,4537.525022745132,humanoid-walk,8794,TD3
25,641,626000.0,625,3.2398940595786017,4729.548518896103,humanoid-walk,8794,TD3
26,667,651000.0,650,3.7753294782700566,4924.131223917007,humanoid-walk,8794,TD3
27,693,676000.0,675,2.605363995192878,5110.792058706284,humanoid-walk,8794,TD3
28,719,701000.0,700,15.180861328478887,5308.317905664444,humanoid-walk,8794,TD3
29,745,726000.0,725,24.15578226891286,5495.169388055801,humanoid-walk,8794,TD3
30,771,751000.0,750,61.13344655532738,5691.436778306961,humanoid-walk,8794,TD3
31,797,776000.0,775,68.90170057821209,5880.328295469284,humanoid-walk,8794,TD3
32,823,801000.0,800,121.9133806551321,6086.894592046738,humanoid-walk,8794,TD3
33,849,826000.0,825,136.29331058001145,6293.019234418869,humanoid-walk,8794,TD3
34,875,851000.0,850,187.99400026207724,6500.68417429924,humanoid-walk,8794,TD3
35,901,876000.0,875,203.19750383473365,6696.331067323685,humanoid-walk,8794,TD3
36,927,901000.0,900,227.8668683779735,6884.566395998001,humanoid-walk,8794,TD3
37,953,926000.0,925,256.85272260803265,7074.043752670288,humanoid-walk,8794,TD3
38,979,951000.0,950,250.958171203455,7286.321329832077,humanoid-walk,8794,TD3
39,1005,976000.0,975,295.62249754040926,7497.723949670792,humanoid-walk,8794,TD3
40,1031,1001000.0,1000,280.66416287585406,7692.869191408157,humanoid-walk,8794,TD3
41,1057,1026000.0,1025,315.9025411108373,7885.419616699219,humanoid-walk,8794,TD3
42,1083,1051000.0,1050,325.99028067254244,8078.96396446228,humanoid-walk,8794,TD3
43,1109,1076000.0,1075,344.4185836601518,8288.71474647522,humanoid-walk,8794,TD3
44,1135,1101000.0,1100,342.8913258471838,8491.062769412994,humanoid-walk,8794,TD3
45,1161,1126000.0,1125,384.04187522137306,8686.11059975624,humanoid-walk,8794,TD3
46,1187,1151000.0,1150,384.3823952353152,8864.42617893219,humanoid-walk,8794,TD3
47,1213,1176000.0,1175,404.6700729121199,9046.83023095131,humanoid-walk,8794,TD3
48,1239,1201000.0,1200,433.83242519658705,9214.16696858406,humanoid-walk,8794,TD3
49,1265,1226000.0,1225,424.13796677864383,9408.35924243927,humanoid-walk,8794,TD3
50,1291,1251000.0,1250,441.1762490113259,9612.593294382095,humanoid-walk,8794,TD3
51,1317,1276000.0,1275,453.17553734673436,9799.612282037735,humanoid-walk,8794,TD3
52,1343,1301000.0,1300,446.12192148219384,10000.389463663101,humanoid-walk,8794,TD3
53,1369,1326000.0,1325,470.6367603231212,10194.781701564789,humanoid-walk,8794,TD3
54,1395,1351000.0,1350,480.93736291774576,10384.164013147354,humanoid-walk,8794,TD3
55,1421,1376000.0,1375,495.13884522917823,10569.880178451538,humanoid-walk,8794,TD3
56,1447,1401000.0,1400,499.2306529724201,10746.364984750748,humanoid-walk,8794,TD3
57,1473,1426000.0,1425,507.49275410017725,10914.45878958702,humanoid-walk,8794,TD3
58,1499,1451000.0,1450,512.7802798921406,11103.268030166626,humanoid-walk,8794,TD3
59,1525,1476000.0,1475,531.0445835703974,11304.960444927216,humanoid-walk,8794,TD3
60,1551,1501000.0,1500,544.6570144279465,11505.434808015823,humanoid-walk,8794,TD3
61,1577,1526000.0,1525,540.0270839758493,11680.981542110443,humanoid-walk,8794,TD3
62,1603,1551000.0,1550,553.8335899468282,11874.325357675552,humanoid-walk,8794,TD3
63,1629,1576000.0,1575,550.5636755118674,12040.70632314682,humanoid-walk,8794,TD3
64,1655,1601000.0,1600,573.7274675607439,12229.585667848587,humanoid-walk,8794,TD3
65,1681,1626000.0,1625,591.6366802915041,12424.078524589539,humanoid-walk,8794,TD3
66,1707,1651000.0,1650,575.036267966769,12627.350993871689,humanoid-walk,8794,TD3
67,1733,1676000.0,1675,608.498200244227,12829.446820020676,humanoid-walk,8794,TD3
68,1759,1701000.0,1700,608.692708173206,13030.716345071793,humanoid-walk,8794,TD3
69,1785,1726000.0,1725,602.6007876131914,13232.439913034439,humanoid-walk,8794,TD3
70,1811,1751000.0,1750,626.0972211962696,13424.650342941284,humanoid-walk,8794,TD3
71,1837,1776000.0,1775,636.3074866158616,13608.136659622192,humanoid-walk,8794,TD3
72,1863,1801000.0,1800,621.3542295497634,13813.900326490402,humanoid-walk,8794,TD3
73,1889,1826000.0,1825,666.7121159105782,14014.609449148178,humanoid-walk,8794,TD3
74,1915,1851000.0,1850,669.2280554865474,14225.14320898056,humanoid-walk,8794,TD3
75,1941,1876000.0,1875,631.8885505620493,14393.145602464676,humanoid-walk,8794,TD3
76,1967,1901000.0,1900,664.041514786619,14560.294739961624,humanoid-walk,8794,TD3
77,1993,1926000.0,1925,687.2462050035557,14739.637845516205,humanoid-walk,8794,TD3
78,2019,1951000.0,1950,738.3541126476969,14945.146001815796,humanoid-walk,8794,TD3
79,2045,1976000.0,1975,707.1126212652575,15147.049180746078,humanoid-walk,8794,TD3
80,2071,2001000.0,2000,687.5867118872691,15336.181272268295,humanoid-walk,8794,TD3
81,2097,2026000.0,2025,664.3649984897058,15540.721801757812,humanoid-walk,8794,TD3
82,2123,2051000.0,2050,717.479430830754,15730.903756141663,humanoid-walk,8794,TD3
83,2149,2076000.0,2075,726.1247492263135,15901.4751932621,humanoid-walk,8794,TD3
84,2175,2101000.0,2100,702.2055023939329,16069.043371200562,humanoid-walk,8794,TD3
85,2201,2126000.0,2125,779.5556684127342,16237.08947467804,humanoid-walk,8794,TD3
86,2227,2151000.0,2150,761.3921562641807,16403.34897351265,humanoid-walk,8794,TD3
87,2253,2176000.0,2175,802.1573659137721,16594.283986091614,humanoid-walk,8794,TD3
88,2279,2201000.0,2200,787.5167549211033,16774.360984563828,humanoid-walk,8794,TD3
89,2305,2226000.0,2225,788.56838644802,16945.25453567505,humanoid-walk,8794,TD3
90,2331,2251000.0,2250,817.5974291310758,17127.14500284195,humanoid-walk,8794,TD3
91,2357,2276000.0,2275,766.9129701167668,17305.46594762802,humanoid-walk,8794,TD3
92,2383,2301000.0,2300,814.795135415823,17484.691563606262,humanoid-walk,8794,TD3
93,2409,2326000.0,2325,802.844836817748,17688.95281124115,humanoid-walk,8794,TD3
94,2435,2351000.0,2350,786.4300294311539,17873.925906419754,humanoid-walk,8794,TD3
95,2461,2376000.0,2375,803.3873884386567,18059.771497011185,humanoid-walk,8794,TD3
96,2487,2401000.0,2400,788.5166098322991,18222.087687969208,humanoid-walk,8794,TD3
97,2513,2426000.0,2425,808.2258802281648,18394.313860416412,humanoid-walk,8794,TD3
98,2539,2451000.0,2450,808.2982751093954,18586.204841136932,humanoid-walk,8794,TD3
99,2565,2476000.0,2475,814.7990333342983,18770.291133403778,humanoid-walk,8794,TD3
100,2591,2501000.0,2500,811.4134724511177,18948.513794898987,humanoid-walk,8794,TD3
101,2617,2526000.0,2525,805.1946433671768,19155.715571165085,humanoid-walk,8794,TD3
102,2643,2551000.0,2550,822.7239397137743,19330.23610973358,humanoid-walk,8794,TD3
103,2669,2576000.0,2575,825.7537226133896,19511.681128501892,humanoid-walk,8794,TD3
104,2695,2601000.0,2600,813.8566907217865,19693.845089912415,humanoid-walk,8794,TD3
105,2721,2626000.0,2625,824.3329079687473,19871.210901260376,humanoid-walk,8794,TD3
106,2747,2651000.0,2650,824.9272214384728,20052.9173848629,humanoid-walk,8794,TD3
107,2773,2676000.0,2675,835.0747733221718,20248.338096618652,humanoid-walk,8794,TD3
108,2799,2701000.0,2700,817.5140930797395,20454.74481010437,humanoid-walk,8794,TD3
109,2825,2726000.0,2725,826.5045152838775,20640.597326278687,humanoid-walk,8794,TD3
110,2851,2751000.0,2750,829.4118289003061,20808.906279087067,humanoid-walk,8794,TD3
111,2877,2776000.0,2775,820.0514255902123,20991.95921230316,humanoid-walk,8794,TD3
112,2903,2801000.0,2800,836.3804680769887,21193.085443258286,humanoid-walk,8794,TD3
113,2929,2826000.0,2825,814.4121095546711,21382.334451436996,humanoid-walk,8794,TD3
114,2955,2851000.0,2850,831.1877984762832,21553.187964439392,humanoid-walk,8794,TD3
115,2981,2876000.0,2875,825.5783570014233,21722.44702243805,humanoid-walk,8794,TD3
116,3007,2901000.0,2900,824.0718845228727,21912.16825890541,humanoid-walk,8794,TD3
117,3033,2926000.0,2925,825.1147516190334,22097.95140004158,humanoid-walk,8794,TD3
118,3059,2951000.0,2950,829.3072545276867,22291.451352357864,humanoid-walk,8794,TD3
119,3085,2976000.0,2975,840.6944151864382,22471.065023183823,humanoid-walk,8794,TD3
120,3111,3001000.0,3000,841.8855165541987,22658.9504199028,humanoid-walk,8794,TD3
121,3137,3026000.0,3025,837.013733387494,22837.527856826782,humanoid-walk,8794,TD3
122,3163,3051000.0,3050,826.7925276202423,23039.98996567726,humanoid-walk,8794,TD3
123,3189,3076000.0,3075,828.3752719863342,23239.79710507393,humanoid-walk,8794,TD3
124,3215,3101000.0,3100,814.0628861989246,23419.56534051895,humanoid-walk,8794,TD3
125,3241,3126000.0,3125,839.5983992584254,23608.353502511978,humanoid-walk,8794,TD3
126,3267,3151000.0,3150,836.0933122352448,23806.898352861404,humanoid-walk,8794,TD3
127,3293,3176000.0,3175,835.6454795235124,23998.457037210464,humanoid-walk,8794,TD3
128,3319,3201000.0,3200,832.0689028565039,24186.096122026443,humanoid-walk,8794,TD3
129,3345,3226000.0,3225,816.0725397155253,24346.391790151596,humanoid-walk,8794,TD3
130,3371,3251000.0,3250,847.1106925959242,24516.05883049965,humanoid-walk,8794,TD3
131,3397,3276000.0,3275,830.571996781732,24685.89786553383,humanoid-walk,8794,TD3
132,3423,3301000.0,3300,835.2272371114789,24881.09842967987,humanoid-walk,8794,TD3
133,3449,3326000.0,3325,841.141103685172,25084.699147224426,humanoid-walk,8794,TD3
134,3475,3351000.0,3350,841.5248272767527,25278.968348503113,humanoid-walk,8794,TD3
135,3501,3376000.0,3375,813.7164168334278,25454.4851064682,humanoid-walk,8794,TD3
136,3527,3401000.0,3400,847.2380483057883,25642.782559394836,humanoid-walk,8794,TD3
137,3553,3426000.0,3425,839.6367399524727,25827.0565969944,humanoid-walk,8794,TD3
138,3579,3451000.0,3450,848.3405390508757,26013.932797431946,humanoid-walk,8794,TD3
139,3605,3476000.0,3475,849.4042016361442,26211.589488983154,humanoid-walk,8794,TD3
140,3631,3501000.0,3500,840.4880445410757,26390.242300271988,humanoid-walk,8794,TD3
141,3657,3526000.0,3525,839.9870139074206,26580.621016979218,humanoid-walk,8794,TD3
142,3683,3551000.0,3550,739.6794919717945,26767.87519979477,humanoid-walk,8794,TD3
143,3709,3576000.0,3575,825.4960816128032,26979.032269001007,humanoid-walk,8794,TD3
144,3735,3601000.0,3600,850.0544055411361,27182.352546215057,humanoid-walk,8794,TD3
145,3761,3626000.0,3625,848.9975751527512,27364.311353445053,humanoid-walk,8794,TD3
146,3787,3651000.0,3650,843.4260905609669,27564.80325818062,humanoid-walk,8794,TD3
147,3813,3676000.0,3675,839.323596454434,27755.39517045021,humanoid-walk,8794,TD3
148,3839,3701000.0,3700,846.5549556642729,27941.973116874695,humanoid-walk,8794,TD3
149,3865,3726000.0,3725,848.7805466438831,28147.30490732193,humanoid-walk,8794,TD3
150,3891,3751000.0,3750,844.5408415107831,28338.619222164154,humanoid-walk,8794,TD3
151,3917,3776000.0,3775,851.6176112658017,28521.14017558098,humanoid-walk,8794,TD3
152,3943,3801000.0,3800,838.2323908174301,28707.23734474182,humanoid-walk,8794,TD3
153,3969,3826000.0,3825,855.7990157467963,28895.882968902588,humanoid-walk,8794,TD3
154,3995,3851000.0,3850,843.1232160120632,29082.72030377388,humanoid-walk,8794,TD3
155,4021,3876000.0,3875,820.6952857780914,29268.20745253563,humanoid-walk,8794,TD3
156,4047,3901000.0,3900,842.1222063635092,29465.870275497437,humanoid-walk,8794,TD3
157,4073,3926000.0,3925,837.6463535782701,29657.00557422638,humanoid-walk,8794,TD3
158,4099,3951000.0,3950,850.9766188142933,29863.766443252563,humanoid-walk,8794,TD3
159,4125,3976000.0,3975,844.0252289920311,30052.02498269081,humanoid-walk,8794,TD3
160,4151,4001000.0,4000,847.4911542503884,30253.57607984543,humanoid-walk,8794,TD3
161,4177,4026000.0,4025,847.386799210163,30450.050217866898,humanoid-walk,8794,TD3
162,4203,4051000.0,4050,855.821086946103,30628.788145065308,humanoid-walk,8794,TD3
163,4229,4076000.0,4075,839.5976189271935,30813.401250839233,humanoid-walk,8794,TD3
164,4255,4101000.0,4100,832.1084923297578,30989.627854585648,humanoid-walk,8794,TD3
165,4281,4126000.0,4125,842.3900397846053,31152.499439001083,humanoid-walk,8794,TD3
166,4307,4151000.0,4150,853.200413932204,31315.616273403168,humanoid-walk,8794,TD3
167,4333,4176000.0,4175,808.9310992753569,31487.79963374138,humanoid-walk,8794,TD3
168,4359,4201000.0,4200,856.7142009153762,31659.14453434944,humanoid-walk,8794,TD3
169,4385,4226000.0,4225,833.5964191991909,31852.427913188934,humanoid-walk,8794,TD3
170,4411,4251000.0,4250,855.3054677667021,32035.553794384003,humanoid-walk,8794,TD3
171,4437,4276000.0,4275,799.7968856127286,32222.383123397827,humanoid-walk,8794,TD3
172,4463,4301000.0,4300,846.2194640799687,32405.889901161194,humanoid-walk,8794,TD3
173,4489,4326000.0,4325,848.5153247754712,32574.611976385117,humanoid-walk,8794,TD3
174,4515,4351000.0,4350,794.6983192887052,32750.637751340866,humanoid-walk,8794,TD3
175,4541,4376000.0,4375,850.5150130770826,32915.66190838814,humanoid-walk,8794,TD3
176,4567,4401000.0,4400,822.3120425664617,33097.92258524895,humanoid-walk,8794,TD3
177,4593,4426000.0,4425,855.9793594109453,33292.11781311035,humanoid-walk,8794,TD3
178,4619,4451000.0,4450,804.4067411573463,33495.308195352554,humanoid-walk,8794,TD3
179,4645,4476000.0,4475,791.9421056100111,33689.64042043686,humanoid-walk,8794,TD3
180,4671,4501000.0,4500,824.8985919333693,33878.63022398949,humanoid-walk,8794,TD3
181,4697,4526000.0,4525,823.6733737181036,34049.9306306839,humanoid-walk,8794,TD3
182,4723,4551000.0,4550,852.8517117326555,34247.598915576935,humanoid-walk,8794,TD3
183,4749,4576000.0,4575,859.2234434525374,34448.37337422371,humanoid-walk,8794,TD3
184,4775,4601000.0,4600,859.5144634273253,34642.85056614876,humanoid-walk,8794,TD3
185,4801,4626000.0,4625,859.448412929615,34844.673953294754,humanoid-walk,8794,TD3
186,4827,4651000.0,4650,852.6097299454945,35034.862310647964,humanoid-walk,8794,TD3
187,4853,4676000.0,4675,862.6739586485583,35219.81667518616,humanoid-walk,8794,TD3
188,4879,4701000.0,4700,852.3578072483267,35402.36144208908,humanoid-walk,8794,TD3
189,4905,4726000.0,4725,853.715993695803,35596.30131292343,humanoid-walk,8794,TD3
190,4931,4751000.0,4750,858.1360648603797,35804.39226818085,humanoid-walk,8794,TD3
191,4957,4776000.0,4775,860.3442079971071,35997.78935337067,humanoid-walk,8794,TD3
192,4983,4801000.0,4800,861.2473642576435,36190.03468346596,humanoid-walk,8794,TD3
193,5009,4826000.0,4825,860.4796801482337,36375.76364207268,humanoid-walk,8794,TD3
194,5035,4851000.0,4850,860.2929769645291,36570.21996164322,humanoid-walk,8794,TD3
195,5061,4876000.0,4875,841.646221497025,36776.032890319824,humanoid-walk,8794,TD3
196,5087,4901000.0,4900,846.5934474789786,36963.51414680481,humanoid-walk,8794,TD3
197,5113,4926000.0,4925,857.1404233343417,37134.256022930145,humanoid-walk,8794,TD3
198,5139,4951000.0,4950,869.2512170736129,37312.70805311203,humanoid-walk,8794,TD3
199,5165,4976000.0,4975,862.8700213476186,37515.321320295334,humanoid-walk,8794,TD3
200,5191,5001000.0,5000,858.7057774759535,37722.8839571476,humanoid-walk,8794,TD3
0,0,1000.0,0,1.031260918167233,9.295452356338501,humanoid-walk,6681,TD3
1,17,26000.0,25,1.5351598429052018,124.96157598495483,humanoid-walk,6681,TD3
2,43,51000.0,50,2.0131531538056535,286.44972920417786,humanoid-walk,6681,TD3
3,69,76000.0,75,1.2354435465734428,451.02178263664246,humanoid-walk,6681,TD3
4,95,101000.0,100,1.5958180220997376,612.1712784767151,humanoid-walk,6681,TD3
5,121,126000.0,125,1.6751794683044292,773.9690148830414,humanoid-walk,6681,TD3
6,147,151000.0,150,1.744155470798009,941.4720072746277,humanoid-walk,6681,TD3
7,173,176000.0,175,1.9989734449080934,1105.3529093265533,humanoid-walk,6681,TD3
8,199,201000.0,200,2.2528305873035763,1274.2286577224731,humanoid-walk,6681,TD3
9,225,226000.0,225,2.07173437042404,1450.0587310791016,humanoid-walk,6681,TD3
10,251,251000.0,250,3.442638585953732,1616.0640933513641,humanoid-walk,6681,TD3
11,277,276000.0,275,2.5810231260001206,1783.9782202243805,humanoid-walk,6681,TD3
12,303,301000.0,300,34.45593174690697,1958.3869898319244,humanoid-walk,6681,TD3
13,329,326000.0,325,134.00302266539103,2127.4350707530975,humanoid-walk,6681,TD3
14,355,351000.0,350,134.24886997967542,2298.548399448395,humanoid-walk,6681,TD3
15,381,376000.0,375,193.58400669854535,2470.446853876114,humanoid-walk,6681,TD3
16,407,401000.0,400,236.65049305157459,2641.330052614212,humanoid-walk,6681,TD3
17,433,426000.0,425,264.9131653733807,2807.0310909748077,humanoid-walk,6681,TD3
18,459,451000.0,450,284.529482319289,2980.885554075241,humanoid-walk,6681,TD3
19,485,476000.0,475,308.93239555690195,3157.8845682144165,humanoid-walk,6681,TD3
20,511,501000.0,500,308.08356760321624,3324.2813460826874,humanoid-walk,6681,TD3
21,537,526000.0,525,319.19910777821394,3492.4524319171906,humanoid-walk,6681,TD3
22,563,551000.0,550,350.3001906476108,3654.0599596500397,humanoid-walk,6681,TD3
23,589,576000.0,575,348.17524266548014,3827.017398118973,humanoid-walk,6681,TD3
24,615,601000.0,600,340.3880425406854,3995.750539302826,humanoid-walk,6681,TD3
25,641,626000.0,625,382.5622312008967,4141.545833826065,humanoid-walk,6681,TD3
26,667,651000.0,650,372.2707970035623,4311.769654512405,humanoid-walk,6681,TD3
27,693,676000.0,675,384.5155048864969,4475.738059043884,humanoid-walk,6681,TD3
28,719,701000.0,700,380.1279434406703,4643.62691783905,humanoid-walk,6681,TD3
29,745,726000.0,725,403.3979756285284,4808.397407770157,humanoid-walk,6681,TD3
30,771,751000.0,750,396.79316662775403,4978.119987249374,humanoid-walk,6681,TD3
